# SEDOV SOLUTION ASSUMING E=1, rho_up=1, t=1
#
# In general, you can define S = [rho_up / (E*t^2)]^(1/5), and scale
# the solution using r -> r/S, v -> v / (S*t), rho -> rho * rho_up,
# and P -> P * rho_up / (S*t)^2.
#
# Gamma =  1.40000000E+00
# r_0 (shock location) =  1.03277747E+00
#
# Number of sample points = 1000
# COLUMNS:
# 1 = r
# 2 = v
# 3 = rho
# 4 = P
#
# SOLUTION:
 1.73506614E-01   4.95733188E-02   2.88594359E-06   5.19751466E-02  
 1.74539392E-01   4.98683981E-02   3.01730001E-06   5.19751472E-02  
 1.75572169E-01   5.01634774E-02   3.15380623E-06   5.19751509E-02  
 1.76604947E-01   5.04585567E-02   3.29563374E-06   5.19751506E-02  
 1.77637724E-01   5.07536360E-02   3.44295756E-06   5.19751442E-02  
 1.78670502E-01   5.10487153E-02   3.59595100E-06   5.19751548E-02  
 1.79703279E-01   5.13437946E-02   3.75480607E-06   5.19751500E-02  
 1.80736057E-01   5.16388739E-02   3.91970726E-06   5.19751464E-02  
 1.81768834E-01   5.19339533E-02   4.09084678E-06   5.19751486E-02  
 1.82801612E-01   5.22290326E-02   4.26842405E-06   5.19751534E-02  
 1.83834389E-01   5.25241119E-02   4.45264567E-06   5.19751517E-02  
 1.84867167E-01   5.28191912E-02   4.64371977E-06   5.19751471E-02  
 1.85899944E-01   5.31142705E-02   4.84185619E-06   5.19751529E-02  
 1.86932722E-01   5.34093499E-02   5.04728032E-06   5.19751526E-02  
 1.87965499E-01   5.37044292E-02   5.26021366E-06   5.19751573E-02  
 1.88998276E-01   5.39995085E-02   5.48089263E-06   5.19751529E-02  
 1.90031054E-01   5.42945878E-02   5.70954922E-06   5.19751524E-02  
 1.91063831E-01   5.45896672E-02   5.94642485E-06   5.19751583E-02  
 1.92096609E-01   5.48847465E-02   6.19177458E-06   5.19751559E-02  
 1.93129386E-01   5.51798259E-02   6.44584817E-06   5.19751573E-02  
 1.94162164E-01   5.54749052E-02   6.70890835E-06   5.19751587E-02  
 1.95194941E-01   5.57699846E-02   6.98122556E-06   5.19751543E-02  
 1.96227719E-01   5.60650639E-02   7.26306900E-06   5.19751540E-02  
 1.97260496E-01   5.63601433E-02   7.55471918E-06   5.19751573E-02  
 1.98293274E-01   5.66552226E-02   7.85646791E-06   5.19751560E-02  
 1.99326051E-01   5.69503020E-02   8.16860452E-06   5.19751587E-02  
 2.00358829E-01   5.72453814E-02   8.49143282E-06   5.19751607E-02  
 2.01391606E-01   5.75404607E-02   8.82526243E-06   5.19751600E-02  
 2.02424384E-01   5.78355401E-02   9.17040774E-06   5.19751583E-02  
 2.03457161E-01   5.81306195E-02   9.52718838E-06   5.19751606E-02  
 2.04489938E-01   5.84256989E-02   9.89594045E-06   5.19751582E-02  
 2.05522716E-01   5.87207783E-02   1.02769961E-05   5.19751597E-02  
 2.06555493E-01   5.90158577E-02   1.06707033E-05   5.19751616E-02  
 2.07588271E-01   5.93109371E-02   1.10774170E-05   5.19751623E-02  
 2.08621048E-01   5.96060165E-02   1.14974991E-05   5.19751617E-02  
